Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,URL
529900.0,10699.0,60280596,4,2,3.0,49.53,https://www.otodom.pl/oferta/piekne-mieszkanie-2-pokojowe-w-rynku-ID44WJG.html#2b80895e82
530000.0,5824.0,60279212,2,4,1.0,91.0,https://www.otodom.pl/oferta/niskie-laki-91m2-4-pok-ogrod-garaz-ID44Wnm.html#2b80895e82
420000.0,7042.0,60281002,11,3,10.0,59.64,https://www.otodom.pl/oferta/kozanow-3-pokoje-ok-60-m2-fabryczna-wroclaw-ID44WQe.html#2b80895e82
479000.0,7449.0,60278379,9,3,1.0,64.3,https://www.otodom.pl/oferta/bajana-sprzedaz-lub-zamiana-ID44W9W.html#2b80895e82
2052000.0,8883.0,60207334,3,6,2.0,231.0,https://www.otodom.pl/oferta/apartament-231-m2-popowice-do-centrum-10-min-ID44CG2.html#2b80895e82
899000.0,8814.0,60280999,3,3,3.0,102.0,https://www.otodom.pl/oferta/3-pok-ok-102-m2-dwupoziomowe-grabiszyn-ID44WQb.html#2b80895e82
390000.0,5754.0,60280470,10,3,1.0,67.78,https://www.otodom.pl/oferta/rozkladowe-3-pok-mieszkanie-na-nowym-dworze-ID44WHE.html#2b80895e82
599000.0,9661.0,60277937,13,3,3.0,62.0,https://www.otodom.pl/oferta/okolice-sky-tower-loggia-winda-2019-ID44W2N.html#2b80895e82
804999.0,11873.0,60277916,6,3,5.0,67.8,https://www.otodom.pl/oferta/perelka-victoria-67m3-3-pokoje-lux-ID44W2s.html#2b80895e82
309000.0,7923.0,60279660,5,2,5.0,39.0,https://www.otodom.pl/oferta/okolice-ul-welnianej-nowe2009-winda-balkon-ID44WuA.html#2b80895e82
429000.0,11000.0,60277972,4,2,2.0,39.0,https://www.otodom.pl/oferta/okolice-klasztornej-balkon-garaz-2019-ID44W3m.html#2b80895e82
283714.0,8600.0,60277889,Brak danych,3,4.0,113.53,https://www.otodom.pl/oferta/wyposazony-apartament-w-centrum-113-mkw-winda-ID44W7G.html#2b80895e82
1150000.0,10129.0,60278240,6,1,3.0,32.99,https://www.otodom.pl/oferta/mieszkanie-osiedle-czartoryskiego-ID44W21.html#2b80895e82
279000.0,4982.0,60278415,2,3,1.0,56.0,https://www.otodom.pl/oferta/3-pokoje-56m2-wroclaw-pawlowice-przy-parku-ID44Waw.html#2b80895e82
489999.0,12929.0,60278766,7,2,2.0,37.9,https://www.otodom.pl/oferta/perelka-ok-grunwald-2-pokoje-lux-38m2-2017-ID44Wga.html#2b80895e82
449000.0,9978.0,60278119,4,2,1.0,45.0,https://www.otodom.pl/oferta/wysoki-standard-2-pok-45-m2-balkon-park-wschodni-ID44W5J.html#2b80895e82
640000.0,7640.0,60113364,3,4,1.0,83.77,https://www.otodom.pl/oferta/klecina-4-pokoje-84mul-cukrowagarazkomorka-ID44eeo.html#2b80895e82
375000.0,10373.0,60278358,3,2,3.0,36.15,https://www.otodom.pl/oferta/2pok-nowe-wykonczone-wys-standard-krzyki-36m2-ID44W9A.html#2b80895e82
340000.0,8829.0,60278700,5,2,4.0,38.51,https://www.otodom.pl/oferta/po-remoncie-cicha-okolica-blisko-parku-staszica-ID44Wf6.html#2b80895e82
380000.0,8085.0,60277785,2,2,2.0,47.0,https://www.otodom.pl/oferta/swietna-lokalizacja-miejsce-pos-w-cenie-antresola-ID44W0l.html#2b80895e82
420000.0,8948.0,60277755,4,2,2.0,46.94,https://www.otodom.pl/oferta/okolice-czechowickiej-loggia-winda-2019-ID44UZR.html#2b80895e82
549000.0,7035.0,60164584,4,3,1.0,78.04,https://www.otodom.pl/oferta/3-pokoje-2-lazienki-balkon-garaz-ID44ryv.html#2b80895e82
549900.0,7999.0,60277615,6,3,2.0,68.75,https://www.otodom.pl/oferta/3-pokoje-balkon-winda-garaz-tarnogaj-os-innova-ID44UXB.html#2b80895e82
399000.0,8867.0,60061486,11,3,10.0,45.0,https://www.otodom.pl/oferta/mieszkanie-45-m-wroclaw-ID440JE.html#2b80895e82
425000.0,8173.0,60277257,2,3,1.0,52.0,https://www.otodom.pl/oferta/okolice-ul-partynickiej-52m2-piwnica-gotowe-ID44URP.html#2b80895e82
596695.0,9471.0,60275183,7,3,5.0,63.0,https://www.otodom.pl/oferta/3-pokoje-srodmiescie-63-m2-ID44Ukn.html#2b80895e82
495000.0,7133.0,60275052,4,3,Brak danych,69.4,https://www.otodom.pl/oferta/3-pokoje-z-tarasem-ID44Uig.html#2b80895e82
411000.0,8801.0,60276344,11,3,1.0,46.7,https://www.otodom.pl/oferta/trzypokojowe-z-widokiem-na-park-ID44UD6.html#2b80895e82
739000.0,8931.0,60276249,9,4,9.0,82.75,https://www.otodom.pl/oferta/okolice-pieknej-balkon-winda-ID44UBz.html#2b80895e82
368862.0,6990.0,60275181,4,3,1.0,52.77,https://www.otodom.pl/oferta/kolejny-etap-narozne-balkon-6m2-malownicza-okolica-ID44Ukl.html#2b80895e82
268958.0,9991.0,60275169,6,1,3.0,26.92,https://www.otodom.pl/oferta/kawalerka-z-balkonem-w-centrum-mozliwe-2-pokoje-ID44Uk9.html#2b80895e82
389000.0,9686.0,60274149,5,2,Brak danych,40.16,https://www.otodom.pl/oferta/okolice-ul-grabiszynskiej-2pokoje-po-remoncie-ID44U3H.html#2b80895e82
430000.0,10750.0,60277301,4,2,Brak danych,40.0,https://www.otodom.pl/oferta/okolice-klimasa-balkon-2018-lux-ID44USx.html#2b80895e82
503000.0,7859.0,60276363,3,2,2.0,64.0,https://www.otodom.pl/oferta/okolice-maczka-taras-lux-2010-ID44UDp.html#2b80895e82
670000.0,10689.0,60277274,2,2,2.0,62.68,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-garderoba-balkon-ID44US6.html#2b80895e82
410000.0,9939.0,60277276,8,2,Brak danych,41.25,https://www.otodom.pl/oferta/okolice-kosciuszki-do-zamieszkania-super-okazja-ID44US8.html#2b80895e82
440000.0,11000.0,60276822,5,2,1.0,40.0,https://www.otodom.pl/oferta/okolice-ul-zakladowej-nowe2016-winda-balkon-ID44UKO.html#2b80895e82
749000.0,11179.0,60276431,7,3,5.0,67.0,https://www.otodom.pl/oferta/okolice-niedzwiedziej-balkon-2019-lux-ID44UEw.html#2b80895e82
550000.0,6111.0,59140680,2,2,1.0,90.0,https://www.otodom.pl/oferta/wroclaw-mieszkanie-w-willi-kancelaria-gabinet-ID409bV.html#2b80895e82
440000.0,6875.0,60008524,Brak danych,3,1.0,64.0,https://www.otodom.pl/oferta/cztery-pory-roku-j16-2-1-4-3k-ID43MXq.html#2b80895e82
361900.0,9400.0,60275045,5,1,4.0,38.5,https://www.otodom.pl/oferta/okolice-pl-legionow-balkon-piwnica-ID44Ui9.html#2b80895e82
469000.0,6091.0,60274809,5,3,3.0,77.0,https://www.otodom.pl/oferta/srodmiescie-3-pokoje-kamienica-balkon-ID44Uel.html#2b80895e82
389000.0,7859.0,60273911,10,2,5.0,49.5,https://www.otodom.pl/oferta/przestronne-rozkladowe-b-ladne-2-pok-z-balkonem-ID44TZR.html#2b80895e82
451468.0,11881.0,60274017,7,2,2.0,38.0,https://www.otodom.pl/oferta/2-pokoje-kepa-mieszczanska-38-m2-ID44U1z.html#2b80895e82
364000.0,8677.0,60256887,5,2,3.0,41.95,https://www.otodom.pl/oferta/tanio-2-pokoje-rozklad-ID44Pzh.html#2b80895e82
430000.0,10089.0,60274439,5,2,4.0,42.62,https://www.otodom.pl/oferta/blisko-rynku-idealne-na-wynajem-ID44U8n.html#2b80895e82
461500.0,6500.0,60274031,2,4,2.0,71.0,https://www.otodom.pl/oferta/dwupoziomowe-i-nowe-mieszkanie-4pok-na-maslicach-ID44U1N.html#2b80895e82
445672.0,8224.0,60276524,1,3,Brak danych,54.19,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-stablowice-ID44UG0.html#2b80895e82
479700.0,12144.0,60274083,Brak danych,2,1.0,39.5,https://www.otodom.pl/oferta/mieszkanie-39-50-m-wroclaw-ID44U2D.html#2b80895e82
549000.0,6169.0,60020624,4,3,3.0,89.0,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-w-kamienicy-z-xix-wieku-ID43Q6A.html#2b80895e82
485000.0,7462.0,60273901,1,4,Brak danych,65.0,https://www.otodom.pl/oferta/okolice-kminkowej-2-ogrodki-65m2-super-cena-ID44TZH.html#2b80895e82
273480.0,6000.0,60273958,2,2,Brak danych,45.58,https://www.otodom.pl/oferta/nowe-i-tanie-mieszkanie-2pok-z-ogrodem-ID44U0C.html#2b80895e82
530000.0,8590.0,60158594,2,3,2.0,61.7,https://www.otodom.pl/oferta/i-d-e-a-l-n-e-mieszkanie-na-wojszycach-ID44pZU.html#2b80895e82
450000.0,7317.0,59643229,8,3,5.0,61.5,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-okolice-ul-poleskiej-ID42fWz.html#2b80895e82
380000.0,7510.0,60273105,4,3,4.0,50.6,https://www.otodom.pl/oferta/mieszkanie-50-60-m-wroclaw-ID44TMR.html#82890e62a9
475000.0,9500.0,60273101,3,2,Brak danych,50.0,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID44TMN.html#82890e62a9
485000.0,7698.0,60272901,3,3,3.0,63.0,https://www.otodom.pl/oferta/mieszkanie-63-m-wroclaw-ID44TJz.html#82890e62a9
190000.0,11875.0,60273384,4,1,2.0,16.0,https://www.otodom.pl/oferta/okolice-pl-strzegomskiego-balkon-garaz-ID44TRm.html#2b80895e82
1089000.0,9900.0,60273156,5,4,4.0,110.0,https://www.otodom.pl/oferta/apartament-z-tarasem-na-dachu-winda-2-garaze-ID44TNG.html#82890e62a9
623167.0,6700.0,60271720,8,3,5.0,93.01,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-511-ID44Tqv.html#82890e62a9
604565.0,6500.0,60271733,8,3,4.0,93.01,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-411-ID44TqJ.html#82890e62a9
445000.0,7063.0,60272500,4,2,4.0,63.0,https://www.otodom.pl/oferta/2-3-pokoje-63-m2-pasaz-grunwaldzki-politechnika-63-ID44TD6.html#82890e62a9
598336.0,6400.0,60271738,8,3,3.0,93.49,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-307-ID44TqO.html#82890e62a9
457142.0,8580.0,60271633,8,2,7.0,53.28,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-710-ID44Tp7.html#82890e62a9
359900.0,10283.0,60272959,10,2,2.0,35.0,https://www.otodom.pl/oferta/piekne-i-przytulne-2-pokoje-urzadzone-nokia-ID44TKw.html#82890e62a9
445005.0,8250.0,60271655,8,2,6.0,53.94,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-615-ID44Tpt.html#82890e62a9
644559.0,6930.0,60271753,8,3,3.0,93.01,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-311-ID44Tr3.html#82890e62a9
479000.0,7369.0,60273407,5,3,4.0,65.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-potencjalem-centrum-ID44TRJ.html#2b80895e82
460000.0,8498.0,60271776,4,2,Brak danych,54.13,https://www.otodom.pl/oferta/2-pok-rozklad-blok-garaz-w-cenie-krzywoustego-ID44Trq.html#82890e62a9
575000.0,6717.0,60272163,2,3,1.0,85.6,https://www.otodom.pl/oferta/wroclaw-oltaszyn-obroncow-poczty-gdanskiej-ID44TxF.html#82890e62a9
439967.0,8140.0,60271730,8,2,5.0,54.05,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-515-ID44TqG.html#82890e62a9
630000.0,13141.0,60271981,4,2,4.0,47.94,https://www.otodom.pl/oferta/mieszkanie-47-94-m-wroclaw-ID44TuJ.html#82890e62a9
480000.0,7656.0,60271851,4,3,3.0,62.7,https://www.otodom.pl/oferta/mieszkanie-na-poludniowy-zachodzie-wroclawia-ID44TsD.html#82890e62a9
635732.0,6800.0,60271666,8,3,5.0,93.49,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-507-ID44TpE.html#82890e62a9
361425.0,11850.0,60272202,4,1,Brak danych,30.5,https://www.otodom.pl/oferta/okolice-walecznych-ID44Tyi.html#82890e62a9
585000.0,7879.0,60271854,3,3,Brak danych,74.25,https://www.otodom.pl/oferta/sloneczny-25-metrowy-taras-ID44TsG.html#82890e62a9
649460.0,7000.0,60271649,8,3,6.0,92.78,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-611-ID44Tpn.html#82890e62a9
468826.0,8690.0,60271641,8,2,7.0,53.95,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-713-ID44Tpf.html#82890e62a9
696525.0,7500.0,60271594,Brak danych,3,8.0,92.87,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-814-ID44Tou.html#82890e62a9
677951.0,7300.0,60271626,Brak danych,3,7.0,92.87,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-709-ID44Tp0.html#82890e62a9
284000.0,5717.0,60206269,4,2,2.0,49.68,https://www.otodom.pl/oferta/gotowe-2-pokoje-z-garazem-pelen-rozklad-ID44CoR.html#82890e62a9
499000.0,5414.0,60130906,2,5,Brak danych,92.16,https://www.otodom.pl/oferta/inwestycyjne-mieszkanie-z-3-miejsc-post-bez-pcc-ID44iNk.html#2b80895e82
485000.0,7578.0,60271570,2,4,Brak danych,64.0,https://www.otodom.pl/oferta/parter-dwa-ogrodki-do-wprowadzenia-2018r-ID44To6.html#82890e62a9
299000.0,9144.0,60271536,11,2,10.0,32.7,https://www.otodom.pl/oferta/krzyki-ul-drukarska-2-pokoje-33m2-balkon-ID44Tny.html#82890e62a9
380000.0,7510.0,60270801,4,3,4.0,50.6,https://www.otodom.pl/oferta/3-pok-rozkladowe-cicha-i-zielona-okolica-ID44TbH.html#82890e62a9
520000.0,8667.0,60271130,4,3,1.0,60.0,https://www.otodom.pl/oferta/okolice-lompy-swietna-lokalizacja-ID44Th0.html#82890e62a9
636000.0,6057.0,60270915,2,4,2.0,105.0,https://www.otodom.pl/oferta/mieszkanie-4-pokoje-willa-ogord-taras-105m-ID44Tdx.html#82890e62a9
649000.0,9271.0,60271428,3,4,3.0,70.0,https://www.otodom.pl/oferta/okolice-pl-grunwaldzkiego-balkon-inwestycja-ID44TlO.html#82890e62a9
485000.0,6690.0,60270757,1,3,Brak danych,72.5,https://www.otodom.pl/oferta/okolice-dziarskiej-bezczynszowe-ogrodek-3-piwnice-ID44TaZ.html#82890e62a9
580000.0,12609.0,60270417,4,2,2.0,46.0,https://www.otodom.pl/oferta/okolice-mysliwskiej-balkon-winda-2017-ID44T5w.html#82890e62a9
448000.0,8615.0,60269275,Brak danych,2,1.0,52.0,https://www.otodom.pl/oferta/okolice-ul-rogowska-52m2-nowe-balkon-piwnica-ID44SN5.html#82890e62a9
462593.0,9700.0,60270089,6,3,1.0,47.69,https://www.otodom.pl/oferta/mieszkanie-rynek-pierwotny-inwestycja-teczowa-ID44T0d.html#82890e62a9
555783.0,9021.0,60269405,7,3,7.0,61.61,https://www.otodom.pl/oferta/gotowe-w-czerwcu-tarnogaj-ostatnie-mieszkanie-ID44SPb.html#82890e62a9
463090.0,8690.0,60268676,Brak danych,2,8.0,53.29,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-815-ID44SDq.html#82890e62a9
525000.0,8040.0,60267628,3,2,3.0,65.3,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-prz-al-armii-krajowej-ID44Smv.html#82890e62a9
330000.0,5838.0,60268577,3,3,2.0,56.53,https://www.otodom.pl/oferta/mieszkanie-56-53-m-wroclaw-ID44SBP.html#82890e62a9
380000.0,7917.0,60269152,4,3,4.0,48.0,https://www.otodom.pl/oferta/mieszkanie-48-m-wroclaw-ID44SL6.html#82890e62a9
389000.0,7481.0,60271336,10,2,5.0,52.0,https://www.otodom.pl/oferta/okolice-balonowej-balkon-piwnica-ID44Tkk.html#82890e62a9
479000.0,9580.0,60268437,3,2,3.0,50.0,https://www.otodom.pl/oferta/piekny-apartament-przy-odrze-2013-rok-z-winda-ID44Szz.html#82890e62a9
465000.0,6549.0,60268537,4,4,2.0,71.0,https://www.otodom.pl/oferta/mieszkanie-ID44SBb.html#82890e62a9
298000.0,7641.0,60270566,3,1,Brak danych,39.0,https://www.otodom.pl/oferta/okolice-gagarina-balkon-komorka-garaz-ID44T7U.html#82890e62a9
630000.0,10000.0,60269115,10,3,3.0,63.0,https://www.otodom.pl/oferta/okolice-ul-czarnieckiego-63m2-balkon-ID44SKw.html#82890e62a9
557280.0,9000.0,60270090,Brak danych,3,7.0,61.92,https://www.otodom.pl/oferta/mieszkanie-61-92-m-wroclaw-ID44T0e.html#82890e62a9
860250.0,12500.0,60159532,3,2,Brak danych,68.82,https://www.otodom.pl/oferta/mieszkanie-68-82-m-wroclaw-ID44qf2.html#82890e62a9
379000.0,7505.0,60267521,5,2,4.0,50.5,https://www.otodom.pl/oferta/okolice-mostu-rakowieckiego-balkon-super-cena-ID44SkN.html#82890e62a9
474672.0,8800.0,60268660,Brak danych,2,8.0,53.94,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-818-ID44SDa.html#82890e62a9
352630.0,6690.0,60270741,4,3,2.0,52.71,https://www.otodom.pl/oferta/stablowicka-3-pokoje-0-prowizji-odbior-w-2020-ID44TaJ.html#82890e62a9
479998.0,7295.0,60268602,6,3,5.0,65.8,https://www.otodom.pl/oferta/lux-gadow-3-pokoje-65mkw-winda-balkon-ID44SCe.html#82890e62a9
395000.0,8537.0,60267336,5,3,3.0,46.27,https://www.otodom.pl/oferta/srodmiescie-3-pokoje-kamienica-widok-na-park-ID44ShO.html#82890e62a9
565000.0,8309.0,60268358,5,4,4.0,68.0,https://www.otodom.pl/oferta/mieszkanie-na-krzykach-w-nowym-budownictwie-ID44Syi.html#82890e62a9
599000.0,7838.0,60147314,3,4,3.0,76.42,https://www.otodom.pl/oferta/srodmiescie4-pokoje-dwupoziomowe-90-m-ul-reja-ID44n3Y.html#82890e62a9
460000.0,9020.0,60268436,3,2,3.0,51.0,https://www.otodom.pl/oferta/2-pok-z-balkonem-rozkladowe-niski-blok-po-remoncie-ID44Szy.html#82890e62a9
789000.0,8051.0,60268347,5,4,4.0,98.0,https://www.otodom.pl/oferta/mieszkanie-dwupoziomowe-w-nowym-budownictwie-ID44Sy7.html#82890e62a9
629000.0,6955.0,60269099,2,3,1.0,90.44,https://www.otodom.pl/oferta/parter-domu-na-muchoborze-ID44SKf.html#82890e62a9
468000.0,8357.0,60267236,Brak danych,3,4.0,56.0,https://www.otodom.pl/oferta/piekne-klimatyzowane-3-pokoje-z-antresola-oltaszyn-ID44Sgc.html#82890e62a9
370000.0,10882.0,60266904,4,2,1.0,34.0,https://www.otodom.pl/oferta/krzyki-ul-zaporoska-po-remoncie-2-pokoje-34m2-ID44SaQ.html#82890e62a9
900000.0,8522.0,60267161,4,2,3.0,105.61,https://www.otodom.pl/oferta/nowe-mieszkanie-w-inwestycji-kwadrat-2-gotowe-ID44SeZ.html#82890e62a9
490000.0,9423.0,60266168,Brak danych,2,3.0,52.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-dwie-kawalerki-w-centrum-ID44RYY.html#82890e62a9
385000.0,8370.0,60266930,10,3,5.0,46.0,https://www.otodom.pl/oferta/krzyki-ul-oficerska-3-pokoje-46m2-ID44Sbg.html#82890e62a9
1100000.0,15278.0,60177750,5,2,2.0,72.0,https://www.otodom.pl/oferta/designerskie-mieszkanie-na-wroclawskim-rynku-ID44uYS.html#82890e62a9
665000.0,8808.0,60266082,3,4,3.0,75.5,https://www.otodom.pl/oferta/nowe-piekne-mieszkanie-solidnie-wykonczone-taras-ID44RXA.html#82890e62a9
699000.0,8524.0,60266435,6,3,4.0,82.0,https://www.otodom.pl/oferta/3-pokoje-pelen-rozklad-blisko-centrum-ID44S3h.html#82890e62a9
292910.0,8500.0,60266207,4,2,1.0,34.46,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-gotowe-na-czerwiec-ID44RZB.html#82890e62a9
420000.0,6364.0,60265450,10,3,2.0,66.0,https://www.otodom.pl/oferta/okolice-kozanowskiej-balkon-65m2-super-cena-ID44RNo.html#6644b83966
479000.0,7484.0,60265992,5,3,4.0,64.0,https://www.otodom.pl/oferta/centrum-rozkladowe-dwustronne-z-balkonem-ID44RV8.html#82890e62a9
430695.0,8500.0,60264965,3,2,Brak danych,50.67,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-tarasem-blisko-parku-ID44RFz.html#6644b83966
299000.0,8081.0,60265721,4,2,4.0,37.0,https://www.otodom.pl/oferta/salon-z-aneksem-nyza-37m2-po-remoncie-ID44RRL.html#82890e62a9
369000.0,8110.0,60266684,4,2,3.0,45.5,https://www.otodom.pl/oferta/bzowa-2-pokoje-mozliwosc-3-grabiszyn-ID44S7i.html#82890e62a9
459000.0,7650.0,60116343,4,2,3.0,60.0,https://www.otodom.pl/oferta/umeblowane-mieszkanie-przy-ul-zwycieskiej-ID44f0r.html#82890e62a9
538000.0,7989.0,60265451,4,3,Brak danych,67.34,https://www.otodom.pl/oferta/centrum-3-pokoje-kamienica-pl-grunwaldzki-inwestor-ID44RNp.html#82890e62a9
429000.0,7872.0,60264205,10,3,1.0,54.5,https://www.otodom.pl/oferta/trzy-pokoje-rozanka-ID44Rtj.html#6644b83966
620000.0,8599.0,60264156,9,3,7.0,72.1,https://www.otodom.pl/oferta/3-pok-w-deweloperskim-5-min-do-centrum-2-lazienki-ID44Rsv.html#6644b83966
795000.0,6625.0,60265643,5,5,5.0,120.0,https://www.otodom.pl/oferta/nad-dachami-wroclawia-oferta-bez-prowizji-ID44RQw.html#82890e62a9
1590000.0,15900.0,60264619,4,3,4.0,100.0,https://www.otodom.pl/oferta/rynek-olawska-szewska-apartament-z-tarasem-ID44RzZ.html#6644b83966
427380.0,8500.0,60264967,3,3,3.0,50.28,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-ID44RFB.html#6644b83966
423000.0,6848.0,60263573,4,3,1.0,61.77,https://www.otodom.pl/oferta/mieszkanie-61-77-m-wroclaw-ID44Rj7.html#6644b83966
399000.0,8867.0,60264988,4,2,3.0,45.0,https://www.otodom.pl/oferta/lux-2-pokojowe-okazja-ID44RFV.html#6644b83966
429000.0,8250.0,60263569,10,3,1.0,52.0,https://www.otodom.pl/oferta/mieszkanie-52-m-wroclaw-ID44Rj3.html#6644b83966
785000.0,8870.0,60264997,4,4,3.0,88.5,https://www.otodom.pl/oferta/4-pokoje-kolo-placu-grunwaldzkiego-ID44RG5.html#6644b83966
399000.0,6343.0,59993444,5,3,5.0,62.9,https://www.otodom.pl/oferta/blisko-centrum-3-pokoje-swietna-cena-ID43J2c.html#6644b83966
496400.0,8500.0,60263914,5,2,1.0,58.4,https://www.otodom.pl/oferta/centrum-wroclawia-ID44RoC.html#6644b83966
499000.0,6537.0,60263201,3,4,3.0,76.34,https://www.otodom.pl/oferta/gaj-klimatyzacja-3-sypialnie-komorka-lok-ID44Rd7.html#6644b83966
315000.0,6300.0,60263470,2,3,2.0,50.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-inwestycje-ID44Rhs.html#6644b83966
2400000.0,16901.0,60265440,Brak danych,4,Brak danych,142.0,https://www.otodom.pl/oferta/dom-wolnostojacy-na-borku-ID44RNe.html#6644b83966
364000.0,8677.0,60263568,3,2,3.0,41.95,https://www.otodom.pl/oferta/mieszkanie-41-95-m-wroclaw-ID44Rj2.html#6644b83966
545000.0,8093.0,60263028,5,3,Brak danych,67.34,https://www.otodom.pl/oferta/pl-grunwaldzki-balkon-idealne-pod-inwestycje-ID44Rak.html#6644b83966
422000.0,8792.0,60262972,4,2,2.0,48.0,https://www.otodom.pl/oferta/pl-muzealny-48m2-lokalizacja-rozklad-ID44R9q.html#6644b83966
502040.0,8800.0,60263102,9,2,6.0,57.05,https://www.otodom.pl/oferta/ostatnie-2-pokoje-w-centrum-ID44Rbv.html#6644b83966
447128.0,8800.0,60262800,3,2,1.0,50.81,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-balkonem-ID44R6E.html#6644b83966
442805.0,8300.0,60262646,3,3,2.0,53.35,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-zielonych-krzykach-ID44R4a.html#6644b83966
960000.0,12150.0,60262639,2,3,1.0,79.01,https://www.otodom.pl/oferta/piekne-mieszkanie-willowe-na-oporowie-ogrod-500m2-ID44R43.html#6644b83966
699999.0,10989.0,60262620,7,3,7.0,63.7,https://www.otodom.pl/oferta/okolice-legnickiej-duzy-taras-3-pokoje-64m2-ID44R3K.html#6644b83966
650000.0,7222.0,60164214,3,4,3.0,90.0,https://www.otodom.pl/oferta/gaj-4pok-rozklad-90m2-25m2skosy-piwnica-ID44rsy.html#6644b83966
383000.0,7535.0,60235926,7,2,7.0,50.0,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pok-50mkw-na-krzykach-ID449dw.html#6644b83966
449000.0,8980.0,60094089,3,3,3.0,50.83,https://www.otodom.pl/oferta/ul-wrobla-borek-krzyki-3-pok-50-83-m2-ID44K7c.html#6644b83966
459000.0,7945.0,60262473,3,2,3.0,57.77,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-tarasem-ID44R1n.html#6644b83966
548000.0,6227.0,60261922,Brak danych,4,5.0,88.0,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-inwestycyjnymgadow-maly-ID44QSu.html#6644b83966
439000.0,8524.0,60261798,3,2,3.0,51.5,https://www.otodom.pl/oferta/nowe-budownictwo-winda-umeblowane-garaz-ID44QQu.html#6644b83966
419000.0,8198.0,60262549,3,2,3.0,51.11,https://www.otodom.pl/oferta/2-pok-2018-r-media-miejskie-duzy-balkon-ID44R2B.html#6644b83966
549000.0,15250.0,60262426,Brak danych,2,Brak danych,36.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-tarasem-plac-grunwaldzki-ID44R0C.html#6644b83966
567983.0,9266.0,60094090,7,3,7.0,61.3,https://www.otodom.pl/oferta/nowe-mieszkanie-3-pok-61mkw-na-krzykach-ID449dv.html#6644b83966
649000.0,7774.0,60245817,4,4,Brak danych,83.48,https://www.otodom.pl/oferta/gotowe-mieszkanie-krzyki-idealne-dla-rodziny-ID44MGJ.html#6644b83966
335290.0,6790.0,60245812,4,2,1.0,49.38,https://www.otodom.pl/oferta/stablowice-2-pokojowe-z-oddzielna-kuchnia-ID44MGE.html#6644b83966
420000.0,6774.0,60261509,10,3,9.0,62.0,https://www.otodom.pl/oferta/rondo-powst-sl-62m2-3-pok-rozkladowe-420-000-ID44QLP.html#6644b83966
431495.0,10550.0,59980564,Brak danych,1,4.0,40.9,https://www.otodom.pl/oferta/browary-wroclawskie-bp3-1-4-1-1k-ID43FGs.html#6644b83966
359000.0,7978.0,60139477,2,2,Brak danych,45.0,https://www.otodom.pl/oferta/mieszkanie-2-pok-45mkw-z-duzym-ogrodem-wojnow-ID44l1z.html#6644b83966
209000.0,8038.0,60261499,3,1,3.0,26.0,https://www.otodom.pl/oferta/srodmiescie-kawalerka-do-wlasnej-aranzacji-ID44QLF.html#6644b83966
941320.0,10100.0,59980041,Brak danych,4,2.0,93.2,https://www.otodom.pl/oferta/browary-wroclawskie-ba1-1-2-3-4k-ID43Fy1.html#6644b83966
310000.0,7758.0,60261793,10,2,Brak danych,39.96,https://www.otodom.pl/oferta/okazja-sloneczne-mieszkanie-z-tarasem-ID44QQp.html#6644b83966
339500.0,8683.0,60262275,Brak danych,2,1.0,39.1,https://www.otodom.pl/oferta/piekne-2-pokoje-maslice-niski-czynsz-ID44QYb.html#6644b83966
